customer_id,mes,idade,regiao,plano,canal_aquisicao,tenure_meses,mensalidade,uso_horas,tickets_suporte,atraso_pagamento_dias,satisfacao,cancelou_prox_mes
40,2024-02,57,Sudeste,Plus,Ads,5,66.52,15.5,0,3,3.98,0
41,2024-02,51,Sudeste,Basico,Parceria,13,40.58,8.13,0,0,3.63,0
44,2024-02,35,Nordeste,Basico,Organico,10,42.32,11.49,1,2,3.56,0
46,2024-02,25,Sudeste,Basico,Ads,9,45.26,18.97,1,3,3.16,0
48,2024-02,46,Nordeste,Basico,Indicacao,1,40.77,13.21,1,2,3.25,0
49,2024-02,50,Sudeste,Plus,Ads,6,73.96,16.92,0,2,3.75,0
50,2024-02,23,Nordeste,Plus,Organico,20,63.43,15.21,0,1,3.84,0
52,2024-02,35,Norte,Basico,Ads,12,40.37,7.21,0,3,3.53,0
53,2024-02,42,Sudeste,Premium,Ads,16,121.06,34.85,0,1,4.14,0
54,2024-02,64,Sudeste,Plus,Ads,17,69.27,18.88,1,2,3.43,0
56,2024-02,65,Sudeste,Basico,Indicacao,21,39.48,13.53,0,1,3.71,0
59,2024-02,38,Nordeste,Basico,Indicacao,24,41.27,15.13,0,1,3.93,0
60,2024-02,32,Nordeste,Premium,Parceria,1,124.14,23.62,1,2,3.38,0
61,2024-02,54,Sudeste,Basico,Email,1,40.89,8.35,0,1,2.61,1
62,2024-02,51,Sudeste,Basico,Indicacao,10,39.52,11.88,0,0,3.23,0
64,2024-02,51,Sudeste,Plus,Email,8,67.88,16.7,0,4,3.89,0
65,2024-02,54,Sudeste,Basico,Parceria,7,39.01,17.04,0,0,3.07,0
66,2024-02,36,Sudeste,Premium,Ads,7,125.33,34.66,0,1,3.77,0
69,2024-02,34,Norte,Plus,Ads,10,62.5,21.08,1,2,3.74,0
74,2024-02,43,Nordeste,Plus,Parceria,9,66.64,26.87,0,3,3.06,0
76,2024-02,25,Nordeste,Basico,Organico,12,43.42,12.85,0,3,3.27,0
77,2024-02,52,Nordeste,Plus,Parceria,14,66.51,16.1,0,4,3.33,0
78,2024-02,25,Sudeste,Basico,Parceria,7,38.35,15.72,1,3,3.32,0
80,2024-02,58,Sudeste,Basico,Parceria,2,39.17,11.16,1,0,3.39,0
81,2024-02,62,Sudeste,Plus,Parceria,9,65.48,15.8,1,0,3.53,0
82,2024-02,65,Centro-Oeste,Plus,Ads,6,84.39,19.64,1,0,3.56,0
83,2024-02,63,Sudeste,Basico,Ads,13,39.62,4.98,0,4,3.37,0
85,2024-02,27,Norte,Plus,Indicacao,11,67.03,16.14,0,5,3.92,1
86,2024-02,58,Norte,Plus,Email,2,64.32,12.14,0,0,3.44,0
87,2024-02,56,Sudeste,Plus,Ads,10,65.13,13.99,0,3,3.9,0
88,2024-02,65,Sudeste,Premium,Ads,12,120.43,21.36,1,4,3.63,0
90,2024-02,24,Sudeste,Basico,Organico,11,38.02,18.08,0,0,4.54,0
91,2024-02,42,Nordeste,Basico,Organico,23,40.82,15.18,1,6,3.65,1
92,2024-02,39,Sudeste,Plus,Organico,10,72.32,14.09,0,0,3.69,0
93,2024-02,58,Sudeste,Basico,Email,3,35.01,13.61,1,3,4.03,0
94,2024-02,36,Centro-Oeste,Basico,Ads,22,39.28,13.36,0,4,3.39,0
95,2024-02,33,Nordeste,Basico,Parceria,13,40.62,15.27,0,1,4.09,0
96,2024-02,21,Sudeste,Premium,Indicacao,19,123.33,32.88,0,6,4.24,0
97,2024-02,58,Centro-Oeste,Basico,Organico,4,37.05,9.14,0,2,4.07,0
100,2024-02,38,Sul,Premium,Organico,9,126.41,29.77,1,6,4.15,0
102,2024-02,40,Sudeste,Basico,Organico,16,40.39,13.98,0,3,3.55,1
104,2024-02,25,Sul,Premium,Parceria,2,111.83,20.3,1,3,3.47,0
107,2024-02,29,Sudeste,Plus,Email,3,72.0,15.36,0,1,3.44,0
108,2024-02,61,Nordeste,Premium,Organico,15,106.69,21.34,0,0,4.21,0
109,2024-02,63,Norte,Basico,Ads,3,39.02,13.49,2,4,2.8,1
113,2024-02,27,Nordeste,Plus,Indicacao,18,66.55,20.62,0,2,3.31,0
114,2024-02,32,Sudeste,Plus,Ads,0,71.55,26.3,0,1,4.19,0
115,2024-02,27,Nordeste,Basico,Parceria,21,38.99,8.95,0,0,3.73,0
118,2024-02,46,Sudeste,Plus,Ads,23,68.18,27.0,0,1,3.93,0
122,2024-02,22,Sudeste,Basico,Ads,9,38.84,5.46,0,4,3.27,1
123,2024-02,30,Norte,Premium,Parceria,21,118.02,22.29,0,2,3.66,0
126,2024-02,58,Sudeste,Premium,Indicacao,1,114.7,21.38,0,3,3.82,0
128,2024-02,48,Nordeste,Basico,Organico,25,40.7,2.8,0,2,3.25,1
129,2024-02,44,Nordeste,Plus,Organico,0,69.78,17.76,0,1,3.33,0
130,2024-02,49,Sudeste,Plus,Ads,24,66.9,19.89,0,2,3.42,1
134,2024-02,54,Centro-Oeste,Basico,Indicacao,2,42.4,14.24,1,5,2.84,0
135,2024-02,47,Sudeste,Basico,Email,22,42.35,15.92,0,2,3.46,0
136,2024-02,20,Norte,Basico,Ads,24,39.3,4.27,0,1,3.13,0
137,2024-02,52,Sul,Basico,Ads,11,40.76,8.64,2,2,2.55,1
139,2024-02,53,Sudeste,Basico,Organico,19,36.39,8.52,1,1,3.04,0
141,2024-02,60,Sudeste,Basico,Indicacao,15,40.74,14.43,0,0,2.84,0
142,2024-02,34,Sudeste,Premium,Organico,5,123.13,23.49,0,4,3.24,0
143,2024-02,62,Sul,Basico,Ads,17,37.18,20.99,2,2,3.16,0
144,2024-02,58,Sudeste,Basico,Organico,6,44.56,13.77,1,3,3.16,0
145,2024-02,33,Sudeste,Plus,Organico,7,72.46,11.09,0,2,3.9,0
146,2024-02,41,Nordeste,Premium,Ads,25,113.26,20.27,1,2,3.18,0
147,2024-02,43,Centro-Oeste,Basico,Organico,2,39.78,10.02,0,5,3.33,0
150,2024-02,58,Norte,Basico,Parceria,12,38.62,13.82,1,5,3.22,0
154,2024-02,61,Sudeste,Basico,Organico,10,38.1,11.86,0,4,3.55,0
156,2024-02,46,Sudeste,Plus,Ads,2,75.6,23.32,0,0,3.61,0
157,2024-02,23,Nordeste,Basico,Organico,23,41.64,14.15,0,1,3.07,0
158,2024-02,58,Sudeste,Basico,Parceria,14,35.94,15.22,1,5,3.61,1
160,2024-02,34,Sudeste,Basico,Organico,19,41.86,6.85,0,2,2.59,1
161,2024-02,45,Nordeste,Plus,Organico,7,65.62,18.88,0,3,3.67,0
163,2024-02,58,Nordeste,Premium,Parceria,19,119.95,21.68,1,4,3.74,0
164,2024-02,43,Norte,Premium,Organico,5,115.43,23.09,1,4,3.53,1
165,2024-02,42,Sudeste,Premium,Email,16,115.46,29.4,0,3,3.89,0
166,2024-02,23,Centro-Oeste,Premium,Parceria,3,114.02,25.52,1,5,3.36,0
167,2024-02,19,Sudeste,Basico,Parceria,15,40.52,10.58,2,2,3.16,0
169,2024-02,65,Nordeste,Basico,Organico,22,40.04,10.44,0,0,3.65,0
174,2024-02,26,Sul,Basico,Organico,18,44.11,9.01,0,0,3.56,0
176,2024-02,34,Norte,Basico,Email,1,38.75,2.37,1,0,3.38,1
179,2024-02,30,Sul,Plus,Parceria,1,73.24,14.91,1,0,3.06,0
180,2024-02,19,Sudeste,Plus,Ads,10,68.8,17.84,0,0,3.73,0
181,2024-02,47,Sul,Basico,Indicacao,21,41.84,12.54,1,0,3.45,0
182,2024-02,62,Sul,Basico,Parceria,21,40.08,17.94,0,1,3.77,1
183,2024-02,51,Sudeste,Basico,Indicacao,9,43.33,16.63,0,5,3.04,1
185,2024-02,38,Sudeste,Plus,Organico,4,71.44,14.12,0,0,3.82,0
186,2024-02,32,Sudeste,Basico,Organico,5,40.55,3.96,2,0,3.27,0
187,2024-02,24,Centro-Oeste,Premium,Ads,15,114.01,29.38,0,1,4.16,0
188,2024-02,46,Norte,Basico,Ads,2,43.79,13.74,0,3,3.07,0
192,2024-02,31,Nordeste,Plus,Email,0,68.61,20.9,0,3,3.64,0
194,2024-02,51,Sudeste,Basico,Indicacao,8,40.18,0.5,0,3,3.27,0
196,2024-02,48,Nordeste,Basico,Ads,10,43.83,14.0,0,4,3.63,0
197,2024-02,52,Sudeste,Plus,Organico,20,59.67,17.05,1,4,3.45,0
198,2024-02,65,Sul,Premium,Parceria,8,117.78,26.58,1,0,3.58,0
199,2024-02,56,Nordeste,Premium,Email,20,131.02,26.28,0,4,4.2,0
200,2024-02,47,Nordeste,Basico,Indicacao,21,40.69,18.57,0,3,3.7,0
203,2024-02,65,Sudeste,Basico,Ads,16,41.23,12.44,0,0,4.0,0
205,2024-02,49,Norte,Premium,Ads,23,116.79,25.82,0,2,3.69,0
206,2024-02,61,Nordeste,Premium,Email,14,131.83,12.18,2,1,3.06,0
208,2024-02,52,Sudeste,Basico,Ads,13,41.93,21.06,1,3,3.28,0
211,2024-02,47,Sudeste,Basico,Parceria,23,35.69,6.34,0,0,3.49,0
212,2024-02,55,Sudeste,Basico,Ads,24,32.37,8.74,0,0,3.98,1
214,2024-02,59,Sudeste,Basico,Parceria,4,42.01,12.15,0,0,3.5,0
215,2024-02,21,Sudeste,Premium,Ads,4,121.12,23.18,0,5,3.9,0
216,2024-02,23,Sudeste,Basico,Indicacao,6,40.25,11.98,0,2,3.26,0
217,2024-02,42,Nordeste,Premium,Ads,7,108.23,22.81,0,1,4.71,0
219,2024-02,56,Sul,Plus,Indicacao,1,75.37,21.64,1,0,3.42,0
220,2024-02,39,Centro-Oeste,Basico,Parceria,19,40.26,14.38,1,3,3.0,0
223,2024-02,64,Sudeste,Basico,Indicacao,21,43.76,13.71,0,0,3.37,0
224,2024-02,49,Sul,Premium,Ads,10,110.67,17.85,0,1,4.07,0
226,2024-02,64,Sul,Plus,Organico,0,71.01,14.66,0,3,3.78,1
227,2024-02,23,Norte,Basico,Ads,20,42.48,13.24,0,1,2.93,0
228,2024-02,65,Sudeste,Basico,Parceria,24,41.64,16.03,0,1,3.37,0
229,2024-02,25,Sudeste,Basico,Organico,1,40.92,9.54,1,1,3.77,0
230,2024-02,31,Nordeste,Basico,Ads,6,39.04,13.65,0,0,3.25,0
232,2024-02,53,Centro-Oeste,Plus,Organico,4,68.4,19.35,0,1,3.35,0
234,2024-02,53,Sudeste,Basico,Organico,16,39.12,12.26,1,0,3.19,1
235,2024-02,48,Sul,Basico,Parceria,7,38.03,16.47,0,1,3.54,0
236,2024-02,34,Sudeste,Premium,Indicacao,20,119.15,24.85,0,3,4.13,0
237,2024-02,18,Sudeste,Basico,Parceria,1,37.38,4.19,0,2,3.41,1
238,2024-02,23,Sudeste,Basico,Organico,18,44.17,10.34,0,3,3.08,0
239,2024-02,32,Norte,Basico,Ads,5,40.33,25.16,0,5,4.24,0
240,2024-02,19,Nordeste,Plus,Indicacao,11,65.75,23.43,0,5,3.84,0
241,2024-02,42,Sudeste,Plus,Organico,18,77.61,17.55,0,2,3.92,0
242,2024-02,55,Sudeste,Plus,Organico,21,64.42,18.94,1,5,3.14,1
243,2024-02,64,Nordeste,Plus,Organico,4,70.19,11.23,0,2,4.15,0
245,2024-02,60,Sudeste,Premium,Indicacao,17,107.49,11.02,0,2,3.87,0
246,2024-02,65,Sul,Basico,Indicacao,8,40.74,16.29,1,2,3.58,0
247,2024-02,59,Sudeste,Plus,Indicacao,16,73.98,16.88,0,6,3.35,0
249,2024-02,33,Centro-Oeste,Premium,Ads,8,119.43,24.78,1,3,3.69,0
251,2024-02,29,Sudeste,Basico,Indicacao,15,44.4,12.24,0,0,3.38,0
252,2024-02,37,Sul,Basico,Organico,22,43.42,10.68,1,1,3.18,0
253,2024-02,21,Sudeste,Basico,Parceria,1,35.38,6.14,0,0,3.05,1
259,2024-02,43,Norte,Plus,Email,10,66.82,9.53,0,4,3.51,1
260,2024-02,56,Sudeste,Basico,Email,7,37.5,5.51,0,1,3.61,0
261,2024-02,30,Nordeste,Plus,Ads,20,72.54,15.88,0,1,3.57,0
262,2024-02,62,Sudeste,Plus,Organico,7,62.51,17.36,0,0,3.46,0
263,2024-02,39,Nordeste,Basico,Organico,10,39.37,5.42,0,3,3.45,0
264,2024-02,57,Nordeste,Premium,Organico,24,120.52,21.39,1,3,3.14,0
265,2024-02,29,Sul,Basico,Organico,17,36.66,7.62,0,1,3.72,0
266,2024-02,19,Nordeste,Basico,Organico,3,41.15,7.23,1,0,3.05,0
267,2024-02,20,Nordeste,Plus,Email,10,68.44,19.62,0,2,4.13,0
269,2024-02,63,Nordeste,Basico,Organico,5,36.39,7.34,0,0,3.35,0
272,2024-02,23,Nordeste,Plus,Indicacao,24,75.16,20.83,2,3,3.38,0
273,2024-02,62,Norte,Premium,Indicacao,17,128.82,28.55,0,2,3.96,0
275,2024-02,54,Sudeste,Plus,Indicacao,3,72.0,19.79,0,4,3.7,0
276,2024-02,52,Centro-Oeste,Basico,Ads,13,39.78,14.05,0,1,3.86,0
277,2024-02,49,Nordeste,Premium,Indicacao,4,110.44,17.87,0,5,3.71,0
279,2024-02,18,Sul,Plus,Ads,9,74.33,21.62,0,5,3.9,0
280,2024-02,59,Sul,Basico,Ads,24,38.3,14.6,0,3,3.23,1
281,2024-02,53,Norte,Plus,Organico,12,67.71,17.53,1,6,3.84,0
286,2024-02,20,Centro-Oeste,Plus,Parceria,21,69.79,23.06,0,0,3.85,0
287,2024-02,61,Norte,Basico,Ads,14,42.59,22.13,0,0,4.05,0
288,2024-02,29,Centro-Oeste,Basico,Indicacao,23,38.31,16.2,0,0,3.45,0
289,2024-02,22,Sudeste,Basico,Parceria,25,38.92,8.51,0,2,3.34,0
292,2024-02,59,Norte,Plus,Ads,19,74.05,6.82,0,1,3.42,0
294,2024-02,18,Norte,Plus,Indicacao,3,74.63,14.97,0,2,2.97,0
295,2024-02,63,Sul,Basico,Email,23,36.46,15.27,0,2,3.43,0
298,2024-02,50,Sudeste,Plus,Organico,2,63.36,17.82,1,3,3.79,0
300,2024-02,19,Sudeste,Basico,Indicacao,9,41.77,12.76,0,1,3.42,0
302,2024-02,37,Nordeste,Basico,Indicacao,7,40.93,13.48,0,0,3.71,0
304,2024-02,60,Sudeste,Basico,Indicacao,23,40.62,16.89,0,0,4.28,1
305,2024-02,47,Sul,Basico,Indicacao,18,38.9,8.88,1,3,2.89,0
307,2024-02,30,Centro-Oeste,Premium,Organico,13,117.02,20.08,1,3,3.43,0
308,2024-02,29,Sudeste,Basico,Ads,12,35.38,17.95,0,4,3.61,0
310,2024-02,58,Nordeste,Plus,Organico,18,63.73,22.29,0,0,3.46,0
311,2024-02,43,Sudeste,Premium,Organico,4,113.97,25.93,0,0,4.41,0
312,2024-02,34,Centro-Oeste,Plus,Ads,13,65.67,14.06,0,4,3.66,0
313,2024-02,55,Nordeste,Basico,Indicacao,17,42.52,9.73,0,2,3.33,0
315,2024-02,61,Centro-Oeste,Basico,Parceria,17,40.07,13.17,1,0,3.28,0
316,2024-02,32,Centro-Oeste,Premium,Ads,22,122.48,15.78,0,1,4.07,0
319,2024-02,39,Nordeste,Basico,Ads,20,39.78,21.81,0,4,3.77,0
321,2024-02,23,Sul,Premium,Email,3,120.4,28.0,0,1,3.75,1
323,2024-02,44,Centro-Oeste,Basico,Ads,20,39.37,16.4,0,0,3.42,0
327,2024-02,50,Sudeste,Basico,Ads,10,44.76,13.97,0,0,3.59,1
330,2024-02,34,Nordeste,Basico,Ads,20,39.29,18.04,0,0,3.37,1
333,2024-02,38,Sudeste,Premium,Ads,13,131.45,29.47,0,3,3.71,0
334,2024-02,56,Sul,Plus,Organico,3,68.31,17.01,0,2,3.54,0
335,2024-02,43,Nordeste,Premium,Organico,9,125.62,31.95,0,4,3.97,0
336,2024-02,65,Sudeste,Plus,Organico,3,72.64,18.95,0,1,3.67,0
339,2024-02,55,Norte,Basico,Indicacao,16,43.45,15.12,0,2,3.62,0
341,2024-02,43,Nordeste,Basico,Organico,7,39.93,12.48,0,0,3.42,0
344,2024-02,45,Sudeste,Basico,Email,5,41.0,9.68,0,1,2.42,1
345,2024-02,26,Sudeste,Plus,Organico,6,74.43,10.79,1,1,3.24,0
346,2024-02,65,Sudeste,Basico,Indicacao,6,43.8,11.99,1,3,2.93,0
348,2024-02,51,Nordeste,Plus,Indicacao,9,71.98,15.73,1,0,3.98,0
349,2024-02,53,Sudeste,Premium,Ads,14,113.39,21.7,0,0,4.18,0
350,2024-02,46,Norte,Basico,Indicacao,10,41.64,12.19,0,0,4.25,0
351,2024-02,20,Sudeste,Basico,Organico,17,44.96,19.29,0,0,3.52,1
352,2024-02,36,Nordeste,Basico,Email,9,39.76,26.02,0,2,4.12,0
353,2024-02,41,Sudeste,Plus,Ads,21,73.06,19.76,0,2,3.92,0
354,2024-02,61,Sudeste,Plus,Indicacao,22,72.29,25.68,0,2,3.51,1
356,2024-02,41,Sudeste,Plus,Email,22,68.98,20.46,0,0,3.38,0
357,2024-02,34,Sudeste,Basico,Organico,2,39.34,5.51,0,1,2.83,0
360,2024-02,35,Sudeste,Basico,Organico,7,41.67,9.95,1,0,2.97,0
361,2024-02,21,Sul,Basico,Ads,17,42.02,15.73,0,0,4.12,0
364,2024-02,27,Norte,Premium,Ads,0,127.17,25.74,1,4,3.51,0
365,2024-02,44,Sudeste,Premium,Indicacao,22,108.49,22.88,0,1,3.77,0
366,2024-02,18,Centro-Oeste,Basico,Parceria,24,40.7,10.13,2,4,3.26,0
367,2024-02,32,Sudeste,Basico,Email,12,40.24,27.31,0,2,3.64,0
368,2024-02,39,Sudeste,Plus,Organico,19,75.88,26.83,1,0,3.94,0
370,2024-02,48,Sul,Premium,Parceria,17,109.2,26.1,0,4,4.06,0
371,2024-02,60,Sudeste,Plus,Ads,14,65.77,18.37,1,4,3.16,0
374,2024-02,38,Nordeste,Basico,Email,16,42.55,10.17,0,0,2.84,0
375,2024-02,60,Nordeste,Basico,Email,9,38.77,10.56,1,2,2.87,0
376,2024-02,64,Nordeste,Plus,Parceria,4,71.15,19.95,0,0,4.08,0
381,2024-02,65,Sudeste,Premium,Ads,24,123.36,21.4,0,8,3.71,0
382,2024-02,31,Sul,Basico,Indicacao,16,38.13,12.77,1,0,3.06,0
383,2024-02,34,Sudeste,Basico,Ads,2,42.75,18.92,0,2,3.57,0
384,2024-02,61,Sudeste,Plus,Indicacao,23,72.89,14.96,0,3,3.52,1
385,2024-02,36,Centro-Oeste,Premium,Ads,11,127.62,28.08,0,0,4.1,0
386,2024-02,29,Sul,Basico,Ads,19,36.25,10.19,0,1,4.04,0
388,2024-02,33,Sul,Basico,Organico,23,37.95,15.75,0,2,3.76,0
389,2024-02,60,Nordeste,Basico,Parceria,19,43.94,18.1,0,3,3.98,1
390,2024-02,61,Sul,Plus,Ads,17,74.65,19.87,0,2,3.03,0
391,2024-02,32,Sudeste,Basico,Organico,19,38.3,7.8,0,2,3.37,1
392,2024-02,43,Nordeste,Plus,Indicacao,2,71.14,22.58,1,2,3.87,0
393,2024-02,65,Sudeste,Plus,Ads,10,69.66,16.67,1,2,4.08,0
395,2024-02,28,Norte,Basico,Ads,15,40.6,21.88,0,5,3.73,0
396,2024-02,46,Sudeste,Basico,Organico,3,41.7,13.56,0,0,3.59,1
400,2024-02,32,Sudeste,Premium,Organico,17,119.81,23.6,0,5,4.21,0
401,2024-02,59,Nordeste,Basico,Ads,4,38.3,13.95,0,4,3.06,1
404,2024-02,33,Nordeste,Basico,Organico,0,37.67,10.8,0,0,2.91,0
409,2024-02,18,Nordeste,Basico,Parceria,20,40.59,15.99,0,4,2.97,0
410,2024-02,31,Sul,Plus,Parceria,11,68.59,21.95,1,3,3.95,0
411,2024-02,20,Sudeste,Basico,Organico,21,39.97,8.38,0,3,3.83,0
412,2024-02,44,Sudeste,Plus,Organico,22,73.79,25.44,0,3,4.23,0
413,2024-02,30,Norte,Plus,Email,6,64.82,22.6,0,2,3.78,0
414,2024-02,56,Sul,Basico,Ads,16,38.4,9.88,0,3,4.21,1
415,2024-02,46,Norte,Basico,Organico,8,40.65,7.59,0,0,3.15,1
416,2024-02,55,Nordeste,Premium,Organico,7,119.35,25.87,0,3,3.41,0
420,2024-02,40,Sul,Basico,Email,10,39.77,17.83,0,0,3.69,0
421,2024-02,63,Sudeste,Basico,Ads,12,40.29,11.82,1,0,3.05,0
423,2024-02,46,Norte,Basico,Ads,20,35.46,18.94,0,3,3.89,1
424,2024-02,50,Norte,Plus,Ads,3,65.44,17.55,1,4,3.9,0
425,2024-02,30,Sudeste,Basico,Organico,8,42.11,11.14,1,1,3.35,0
426,2024-02,57,Sudeste,Plus,Organico,18,66.2,21.94,0,0,4.07,0
427,2024-02,50,Nordeste,Basico,Ads,0,39.94,18.38,0,3,4.31,1
428,2024-02,61,Sul,Basico,Indicacao,12,37.54,9.47,1,1,3.02,0
429,2024-02,30,Norte,Basico,Organico,18,40.74,10.38,0,3,3.16,0
431,2024-02,40,Sul,Plus,Indicacao,18,60.57,14.17,1,0,3.21,0
433,2024-02,26,Sudeste,Basico,Indicacao,19,40.31,15.06,1,0,3.2,0
434,2024-02,44,Sudeste,Basico,Parceria,7,38.93,12.76,0,3,3.14,0
436,2024-02,22,Nordeste,Plus,Organico,16,72.59,15.33,1,0,3.58,1
440,2024-02,63,Sudeste,Plus,Organico,18,68.95,18.91,0,3,3.67,0
444,2024-02,38,Nordeste,Premium,Organico,18,122.47,19.88,0,0,3.97,0
446,2024-02,19,Sudeste,Basico,Email,21,40.22,14.93,0,0,3.61,0
447,2024-02,63,Sul,Basico,Organico,1,44.0,16.5,0,0,3.9,1
448,2024-02,64,Sudeste,Plus,Email,5,72.25,15.45,2,3,2.92,0
449,2024-02,53,Norte,Basico,Organico,3,43.79,23.38,2,3,3.83,1
450,2024-02,22,Sudeste,Plus,Email,4,69.38,19.12,0,1,3.16,1
451,2024-02,32,Norte,Plus,Email,24,74.62,19.07,0,1,3.45,0
452,2024-02,19,Sul,Plus,Organico,4,71.53,20.45,1,1,3.59,1
454,2024-02,29,Nordeste,Plus,Email,7,73.18,17.58,2,4,3.31,0
455,2024-02,45,Norte,Basico,Email,14,40.67,11.99,1,1,3.88,0
457,2024-02,65,Sul,Plus,Ads,21,72.55,20.96,0,0,3.74,0
458,2024-02,39,Sudeste,Basico,Organico,5,40.45,14.41,0,0,3.35,0
459,2024-02,30,Sudeste,Basico,Parceria,4,41.75,10.48,0,1,3.46,1
460,2024-02,42,Sudeste,Basico,Indicacao,5,45.97,13.15,0,0,3.38,1
462,2024-02,33,Nordeste,Plus,Ads,8,71.59,0.5,0,6,2.36,1
464,2024-02,20,Nordeste,Basico,Organico,23,33.26,17.6,1,3,3.84,1
466,2024-02,23,Sudeste,Basico,Organico,1,41.3,10.21,1,5,3.53,0
467,2024-02,48,Sudeste,Basico,Indicacao,15,36.27,9.09,2,0,3.28,0
468,2024-02,36,Sul,Plus,Parceria,16,67.6,18.18,0,1,3.7,0
471,2024-02,61,Centro-Oeste,Basico,Ads,0,40.81,13.1,0,2,3.85,0
472,2024-02,51,Sudeste,Basico,Email,23,40.66,12.54,1,1,3.46,0
473,2024-02,39,Nordeste,Premium,Indicacao,0,117.71,22.52,0,0,3.96,0
475,2024-02,64,Nordeste,Basico,Organico,25,41.93,11.11,0,1,3.2,0
476,2024-02,32,Nordeste,Premium,Organico,6,107.43,31.26,0,4,3.7,0
477,2024-02,41,Sudeste,Basico,Ads,5,39.06,11.09,1,6,3.24,0
479,2024-02,29,Sudeste,Premium,Indicacao,14,115.5,16.53,0,5,3.78,0
480,2024-02,37,Centro-Oeste,Basico,Organico,6,37.52,13.38,0,2,3.58,0
482,2024-02,18,Nordeste,Plus,Ads,23,73.54,5.29,3,3,2.47,0
490,2024-02,42,Sudeste,Basico,Organico,8,41.03,13.17,0,2,4.63,1
491,2024-02,31,Sudeste,Premium,Organico,6,121.3,16.66,0,5,3.09,0
493,2024-02,19,Sudeste,Basico,Ads,17,39.98,19.19,0,1,3.08,1
497,2024-02,44,Sudeste,Plus,Organico,13,72.67,10.76,0,4,3.81,0
498,2024-02,55,Sudeste,Basico,Ads,11,41.46,15.0,2,0,3.13,1
499,2024-02,40,Centro-Oeste,Premium,Parceria,7,122.24,29.45,1,3,3.47,1
2,2024-03,53,Sudeste,Basico,Email,22,31.74,24.17,0,0,4.59,1
4,2024-03,60,Sudeste,Basico,Ads,22,40.22,11.13,0,1,3.55,0
5,2024-03,24,Norte,Plus,Parceria,24,72.35,19.2,1,3,3.53,0
6,2024-03,62,Sul,Basico,Ads,22,43.04,10.62,2,1,3.03,0
7,2024-03,58,Sudeste,Basico,Indicacao,7,41.18,8.32,0,4,3.73,0
8,2024-03,42,Sudeste,Premium,Ads,0,116.72,29.06,0,3,4.76,0
9,2024-03,53,Nordeste,Basico,Organico,9,38.04,14.39,0,0,3.84,0
10,2024-03,42,Sudeste,Basico,Indicacao,21,39.16,11.56,0,1,3.32,0
11,2024-03,30,Centro-Oeste,Plus,Organico,18,77.84,21.18,0,4,4.01,1
15,2024-03,42,Sudeste,Premium,Parceria,22,121.86,24.11,0,3,3.72,0
18,2024-03,41,Norte,Basico,Email,4,40.25,11.32,0,3,3.77,0
19,2024-03,19,Sudeste,Basico,Organico,20,38.96,10.78,0,2,3.54,1
21,2024-03,20,Sudeste,Basico,Organico,8,39.48,3.58,1,2,2.51,1
22,2024-03,21,Centro-Oeste,Plus,Ads,25,68.73,19.45,0,5,3.93,0
23,2024-03,59,Sul,Plus,Parceria,18,75.96,21.64,0,4,4.12,0
24,2024-03,58,Sul,Plus,Indicacao,10,63.8,14.81,1,2,3.75,0
25,2024-03,57,Sudeste,Basico,Indicacao,24,42.77,18.86,0,3,3.48,0
26,2024-03,20,Nordeste,Premium,Organico,13,117.83,30.74,0,7,4.02,0
27,2024-03,21,Sudeste,Plus,Ads,7,70.64,18.52,0,4,3.46,0
29,2024-03,45,Nordeste,Plus,Organico,23,75.27,24.59,2,2,3.72,0
30,2024-03,34,Sudeste,Premium,Organico,2,122.55,33.01,1,5,4.42,0
34,2024-03,33,Centro-Oeste,Plus,Indicacao,19,68.85,24.48,2,6,3.51,0
37,2024-03,61,Nordeste,Plus,Parceria,13,70.12,17.3,1,2,3.48,1
38,2024-03,18,Sudeste,Basico,Indicacao,6,39.33,12.6,0,3,3.96,0
39,2024-03,38,Nordeste,Plus,Parceria,4,70.75,20.82,0,3,3.83,0
40,2024-03,57,Sudeste,Plus,Ads,6,70.48,20.39,0,1,4.35,0
41,2024-03,51,Sudeste,Basico,Parceria,14,37.02,7.17,0,1,3.68,1
44,2024-03,35,Nordeste,Basico,Organico,11,40.31,15.04,1,2,2.81,1
46,2024-03,25,Sudeste,Basico,Ads,10,37.21,16.04,0,3,2.94,1
48,2024-03,46,Nordeste,Basico,Indicacao,2,41.49,0.5,0,0,3.46,1
49,2024-03,50,Sudeste,Plus,Ads,7,74.3,32.86,0,3,3.45,0
50,2024-03,23,Nordeste,Plus,Organico,21,69.03,19.84,0,3,3.21,0
52,2024-03,35,Norte,Basico,Ads,13,38.92,6.47,1,6,3.45,1
53,2024-03,42,Sudeste,Premium,Ads,17,119.29,25.56,1,3,3.6,0
54,2024-03,64,Sudeste,Plus,Ads,18,75.37,19.1,0,1,3.54,0
56,2024-03,65,Sudeste,Basico,Indicacao,22,38.1,20.06,0,1,4.02,0
59,2024-03,38,Nordeste,Basico,Indicacao,25,41.26,12.77,1,1,2.59,0
60,2024-03,32,Nordeste,Premium,Parceria,2,121.65,22.71,0,0,3.91,0
61,2024-03,54,Sudeste,Basico,Email,2,40.39,5.9,1,3,3.26,0
62,2024-03,51,Sudeste,Basico,Indicacao,11,41.21,8.14,0,1,3.54,1
64,2024-03,51,Sudeste,Plus,Email,9,72.85,21.98,0,0,3.48,0
